id,geometry,buildstart,opening,closure,length,city_id
281,"LINESTRING(2.07821699559091 41.4686637083789,2.07780442300074 41.4717551154208,2.07656670521797 41.4744599756423,2.07419441280922 41.4790193416743,2.07244097929183 41.4825738791178,2.07202840670161 41.4855100890855,2.07326612447218 41.4876735270832,2.07553527373642 41.4898368928326,2.07749499355504 41.4907640274734,2.07986728596381 41.4914593697465,2.08358043929985 41.4929272900322,2.08564330226295 41.4951677358084,2.0885313104186 41.4983351303611,2.09183189115222 41.502661077536,2.09262961835222 41.5041893409444,2.09308273182486 41.5071754638165,2.09317335451513 41.5098221394153,2.09262961835222 41.5138937367585,2.09244837297175 41.5164044274587,2.09172339144942 41.5188805058226,2.09072654182458 41.5206785745746,2.08814379506151 41.5246816425451,2.08755474754815 41.5267848502002,2.08827972909148 41.52902367355,2.08991093758021 41.5315337773045,2.0929921091342 41.534399692256,2.09426082685121 41.5363669156262,2.09497107133197 41.5384304800115,2.09578717703945 41.5399358063851,2.09698218897273 41.541113863458,2.09829378743171 41.5419428537121,2.09975111906502 41.5423791601106,2.10184967659669 41.5427063879698)",1918,1922,999999,9590,14
290,"LINESTRING(2.01511431697813 41.5699108521044,2.01000896448159 41.5702710657976,2.00587977203386 41.569962142634,2.00061505168219 41.5681085726116,1.99638262942722 41.565714299302,1.99060176001504 41.5629337415264,1.9870919464351 41.5623930636206,1.98378859249402 41.5628565021051,1.97986585967288 41.5650964079187,1.97449790950185 41.5687264351978,1.97119455554858 41.5703482963553,1.96789120159522 41.5697304492895,1.96551691594357 41.5677996391072,1.96293617067747 41.5650964079187,1.96045865520637 41.5640923218114,1.95714471558608 41.5641695597555,1.95208645484891 41.565328117873,1.94795726241341 41.5654825907234,1.93722136207126 41.5629337415264,1.92937589644131 41.5608482446735,1.92648546172913 41.5611572114155,1.92400794627025 41.5627020229765,1.92287241835422 41.5663321847763,1.92070459231695 41.5755225335927,1.92235626929357 41.5807735744494,1.92122074137748 41.584788788202,1.91905291534027 41.5863330347017,1.90294906482708 41.5907339345947,1.89964571089629 41.5932861759019,1.89768434448578 41.5972234132074,1.89262608374852 41.6034761788059,1.89262608374852 41.6067953020132,1.89634235694299 41.6127384216018,1.89675527618411 41.6159798924247,1.89365838185739 41.6189125113671,1.88777428262583 41.6201472583994,1.87941266793536 41.6201472583994,1.8754899351265 41.6203016001196,1.87227541343299 41.6219844172111,1.87041727684192 41.6256884109316,1.8678365315636 41.6319384178465,1.87031404702248 41.6349474643307,1.87196572399915 41.6380335199311,1.87103665570967 41.6405022580222,1.86732038251532 41.643125188615,1.86329441988701 41.6448223221117,1.86030075536758 41.6463651319516,1.8604039851748 41.6480621801096,1.86463640742974 41.6587356234041,1.86608162477975 41.6622832644433,1.86484286704422 41.6656764773445,1.86133305347644 41.6699948533152,1.85710063122147 41.6763176669448,1.85493280520677 41.6796786753256,1.84770671843239 41.6820687206945,1.84388721543075 41.6814519432939,1.84017094223634 41.6823771071778,1.83882895469358 41.6840732064317,1.83841603545247 41.6880819905744,1.84110001053799 41.6913196723447,1.84440336447906 41.6950196805533,1.84378398562356 41.6981799356834,1.84099678069597 41.7058718686721,1.83800311617662 41.7075673484761,1.83263516601778 41.7093398477433,1.82995119093223 41.7126535196394,1.83139640828227 41.7169687432208,1.83067379960724 41.7192803509625,1.82809305432892 41.7203590727856,1.82478970037562 41.7203590727856)",0,1860,999999,32135,14
803,"LINESTRING(0.078551000483202 51.5384965573954,0.083689478946269 51.5363777614727,0.0913105931070106 51.5337560638949,0.0987007643936408 51.5318884612015,0.110940735592408 51.5296975219141,0.11948562115694 51.5287277282385,0.123815799471544 51.5275064771127,0.129300692218038 51.5269317593995,0.132418420731625 51.5268239990253,0.134323699271761 51.5270395195244,0.136633127809233 51.5270395195244,0.140501420585025 51.5265725571469,0.149046306149643 51.5255667757595,0.169369277201781 51.5234114551205,0.175951148572523 51.522297832711,0.180512269915113 51.5212919568998,0.185073391257674 51.5196034725526,0.189057155461285 51.5176275071249,0.191770733996009 51.5159029581529,0.234610633411705 51.4913569880401,0.236920061886906 51.4899549889196,0.238190247592627 51.4884810459407,0.23853666185758 51.4868272970943,0.238363454734355 51.4854251586986,0.237439683311948 51.4838791612588,0.236920061886906 51.4822971561323,0.236920061886906 51.4813623091259,0.237324211884186 51.4803555293791,0.238190247592627 51.4790610656212,0.239806847563329 51.4779823177548,0.241423447534004 51.4772990975748,0.24338646176966 51.4769395038985,0.24731249027775 51.4766518269175,0.275487518327736 51.4742064993036,0.281953918179738 51.4740626523108,0.288535789490282 51.474350345627,0.29667652505762 51.4749616878937,0.304586317769321 51.4755011007304,0.31353535331283 51.476256267996,0.319828546053856 51.4765439474718,0.322484388856253 51.4763641480142,0.326583624459033 51.4756449429926,0.329874560114291 51.4748178432977,0.333627381462321 51.4732355238393,0.336802845689732 51.4716531495009,0.353834881218205 51.4624455191111)",1852,1854,999999,22614,69
519,"LINESTRING(-0.121353991483289 51.5302208705347,-0.117818254457575 51.5293410267397,-0.112337862058581 51.5262614395552,-0.107387830219778 51.5222466649338,-0.104647634034421 51.5194416123585,-0.10367530635483 51.5148761573895,-0.103056552367917 51.5117405798883)",1863,1866,999999,2569,69
521,"LINESTRING(-0.103426738959428 51.5072434044579,-0.103036976759256 51.5055452140677,-0.101910997083678 51.5032808617514,-0.100828324319224 51.501259023523,-0.100048799932694 51.4991292569241,-0.0986629787903439 51.4971611562765,-0.0984031373235439 51.494572839748)",1863,1864,999999,1463,69
867,"LINESTRING(17.9071001336141 59.2772278085796,17.8988226040454 59.2769621512153,17.8935509232954 59.2764735779805,17.8895838128886 59.2759835835382)",1967,1967,999999,1011,110
245,"LINESTRING(-99.1398763354942 19.3436836048249,-99.1415107804434 19.3437556213801,-99.1432079138717 19.3437971678112,-99.1434365791962 19.3437867977562,-99.1435694065635 19.3437554240333,-99.1437368764959 19.3436711138459,-99.1438787106627 19.3435402395568,-99.1439684804473 19.3433236249042,-99.1440022493122 19.3431649161211,-99.1440089088973 19.3429992310738,-99.1439943159309 19.3428152401712,-99.143433994577 19.3408342363494,-99.1428350318473 19.3388068714336,-99.1418518971316 19.3357293868067,-99.140612358142 19.3317129161055,-99.1393022524927 19.3274882071103,-99.1381495428265 19.323787731913,-99.1379168773897 19.322998220049,-99.137784722752 19.322329318899,-99.1377126384047 19.3216717523822,-99.1377486805809 19.3212409315081,-99.1378808352135 19.3208101094981,-99.1380250039081 19.3203225990109,-99.138786266973 19.3179361206592,-99.1404059047997 19.3131094380944,-99.140941721428 19.3110313624776,-99.1414569244631 19.3096334845714,-99.1417402861361 19.3090500189537,-99.1420365278843 19.3085516404225,-99.143063424495 19.3072199719108,-99.147011476576 19.3018510384411,-99.1475395598425 19.3012189208148,-99.1477456410598 19.3009636417332,-99.1480805230331 19.3006840498921,-99.1496132520739 19.29954136525,-99.1499996544212 19.2992617711732,-99.150192855558 19.2990186453331,-99.1504118168503 19.2985931742539,-99.1506436582177 19.2979732001206,-99.1506822984428 19.2976449775684,-99.1506822984428 19.297207346478,-99.1507080585984 19.2958822896573,-99.1507209388167 19.2932780368689,-99.1507080587417 19.2929376481537,-99.1506050181303 19.2925972587204,-99.1504762173743 19.2922447117816,-99.1503602966879 19.2919772618825,-99.1499738944089 19.2915274587751,-99.1492397300816 19.2908831440679,-99.1467287352841 19.2887106148942,-99.1396181999014 19.2827085335766,-99.1379309101083 19.2812739412372,-99.1376604285157 19.2811402073715,-99.1368747438773 19.2809700004849,-99.1341699279299 19.2802891711693,-99.1338479260262 19.2801189633982,-99.1334615237472 19.2797785473151,-99.1332168023048 19.27954755029,-99.1325212782916 19.2789396619787,-99.132250796699 19.2784533495841,-99.1321091158625 19.2779305621468,-99.1308679028869 19.2747932986451,-99.1304428604409 19.2737841734562,-99.1290080158575 19.2703389935161,-99.1288405748708 19.2700228740297,-99.1284670526669 19.2695608521442,-99.1280162500072 19.2691717800677,-99.1254273547788 19.2678343377754,-99.1181431068104 19.264170491911,-99.1113085465726 19.2607425767366,-99.1107201439869 19.2604336942743,-99.1100352455958 19.2600638279925,-99.1095330611098 19.2598589492869,-99.1092759848939 19.2597887271782,-99.1084797945754 19.2595612574456,-99.1080655669267 19.2594442556604)",1980,1986,999999,12591,78
958,"LINESTRING(9.13527939544008 45.4865086809938,9.13317526597882 45.4870405060896,9.13248285911234 45.4871295007999,9.13176737201528 45.4871618624803,9.13087878319919 45.4872993994012,9.1296786112932 45.4876184673385,9.12918238637624 45.4878773579937,9.1273013477165 45.4896329288727,9.1241378564745 45.4927277716324,9.12344544960797 45.4931160719469,9.12286844389396 45.4932940420285,9.12210679633591 45.493391116382,9.12116050695323 45.4935043695841,9.11982846347118 45.4936801111585,9.11900911534653 45.4938419005434,9.11611493736797 45.4947155552022,9.11394450536343 45.4954989112407,9.11032090942689 45.4971571768667,9.10664958036341 45.4990289899676,9.10495318354765 45.4996275515207,9.10347122618123 45.5000852065247,9.10283651989096 45.5003763939636,9.101117042835 45.5016543654709)",,1980,999999,3259,79
1535,"LINESTRING(139.55272354457 35.7286120042325,139.558942576367 35.7291306902577,139.560135267413 35.7291479797373,139.561966900058 35.7289405057776,139.564437474357 35.728681162568)",1927,1927,999999,1066,114
1536,"LINESTRING(139.564448779709 35.7286883506857,139.577440592722 35.7275299408182)",1927,1927,999999,1182,114
957,"LINESTRING(9.08991602582458 45.505833153153,9.08827982319255 45.5062621929615,9.08799042680914 45.5064026052751,9.08765650792111 45.5066990301281,9.08463059899171 45.5103062424382,9.08377911822691 45.5114400823545,9.08342869665961 45.5124330055382,9.08336775378675 45.5134472638237,9.08370293966158 45.5146293690159,9.08457137571904 45.5162734617108,9.08781658414952 45.5208470072704)",,2005,999999,1937,79
963,"LINESTRING(9.12083921174309 45.4572301419271,9.11580000094773 45.4559224435455,9.11294140056111 45.4552966815986,9.11054907160141 45.4548176667383)",,1992,999999,849,79
293,"LINESTRING(2.29479317518312 41.6288006596612,2.29490624755243 41.6295146089302,2.29520989830499 41.6323105561184,2.29714429757476 41.6494798170479,2.29649459902799 41.6511789418879,2.29541176812086 41.6532421046482,2.29562833430739 41.6568019163901,2.29476206957401 41.6590266988156,2.29173014302637 41.6638491271578,2.29048488748248 41.6710078236828,2.29032246283549 41.6785889525973,2.2889147826549 41.6815812655268,2.28848165029464 41.6848160419142,2.28815680103409 41.6939687397625,2.28826508412092 41.6964752229582,2.28674912085353 41.7003560364927,2.28588285612011 41.702296355435,2.28317577885866 41.7052471449392,2.27808647358111 41.7085624052073,2.27397171612637 41.7117149913556,2.27148120503867 41.7157969565263,2.27142706350162 41.7180196998277,2.27137292194399 41.7254103621742,2.27072322339717 41.7275519593833,2.26823271230953 41.729653079715,2.26725816448925 41.7317137271334,2.26660846595524 41.7361984371439,2.26411795488562 41.7389900678215,2.26292684087878 41.7410100173663,2.26292684087878 41.742827917625,2.26319754860239 41.7452113088787,2.2616274437851 41.7471502737945,2.2591369326974 41.748927606856,2.25351385558767 41.7498162549514,2.25064435367676 41.7505837138421,2.24934495659591 41.7528456445829,2.24880354113591 41.7554709999482,2.24853283340983 41.7588643834187,2.24956152276712 41.7617721902551,2.2496698058668 41.7636298867513,2.24837040877313 41.7660528883185,2.24458050055827 41.7716461793589,2.24393080201142 41.7734632120518,2.24468878365801 41.7763299811702,2.24468878365801 41.7787121284574,2.24376837737478 41.7811749334638,2.24219827257036 41.7834761575716,2.24095301702647 41.7847680366651,2.23938291221396 41.7864509521157,2.23705482576293 41.7888730916742,2.23505158858541 41.7897208189033,2.23099097268047 41.7903666987949,2.22792770225561 41.7920217362933,2.22619517280162 41.7948876757764,2.22402951098738 41.7972691336413,2.22300082163011 41.7993679722898,2.22213455689672 41.8018299838613,2.22256768926977 41.8039286731354,2.22413779408706 41.806501842114,2.22624931435149 41.8081161068676,2.22868568388932 41.8104567185143,2.23052649644299 41.813362186409,2.23296286598077 41.8147341671114,2.2355616601553 41.8153797949122,2.23821459587973 41.81634822442,2.23924328524987 41.8177201411496,2.24162551323005 41.8211535149777,2.24222107022706 41.8239778054572,2.24270834413718 41.829626012681,2.24352046730792 41.8319254971745,2.24444087359117 41.8345476155139,2.24471158131223 41.8382722128238,2.24611926149277 41.8406117223449,2.24877219721714 41.8433544866501,2.25332008703222 41.8464601219428,2.25694757056399 41.8481137104028,2.26019606329825 41.8500495645285,2.26322798983301 41.8523079869759,2.26463567003472 41.8539691636882,2.26496051930812 41.8562274477371,2.26371526376428 41.8587275977916,2.2614954604002 41.8624373177403,2.25846353385759 41.8656604162299,2.25543160732275 41.8745301658371,2.25532332423595 41.8765861593392,2.25851767540746 41.8856438814703,2.25846353385759 41.8882234924824,2.25261624694633 41.8983841628269,2.25218311458602 41.901769205661,2.25239968075977 41.9065240817902,2.25158755759679 41.9129308518398,2.25007159432943 41.9182489123979,2.24850148951214 41.9222371670125,2.24833906489079 41.927948838735,2.24871805571405 41.9311712001434)",0,1875,999999,37729,14
303,"LINESTRING(2.29476715273668 41.6287853718388,2.29380199314488 41.6267563391659,2.29243468368347 41.6252082194423,2.28998156968834 41.6235698775037,2.28079374985623 41.6185851801303,2.27878078126116 41.6173881209119,2.27772854767915 41.6157464035723,2.27699655910504 41.6126338663954,2.27443183808813 41.6021573631706,2.27372265436591 41.597702618029,2.27053132765798 41.5802460024411,2.26620530699796 41.5743042575861,2.25644613475274 41.5624700015067,2.25502776732515 41.5609311430522,2.25261654269994 41.5602412980563,2.23063184754707 41.5576941142782,2.22751143919953 41.5568450307092,2.21982718509392 41.5531255528987,2.21826698092858 41.5512680368225,2.21684861350099 41.5482428249555,2.21571391954879 41.5463851685712,2.21202616423372 41.5439435961526,2.20699095986825 41.5403872279122,2.20585626591611 41.538529345831,2.20578534755566 41.5350257658355,2.20535983732194 41.5306823701361,2.2033741229267 41.5276031030801,2.19812616342946 41.5239927412669,2.19266854719504 41.5205625996034,2.18890987350264 41.5127036403925,2.18160528122874 41.495480023025,2.18238538331141 41.4923990809895,2.18352007726352 41.4898492250359,2.18437109770665 41.4876711436038,2.18432003400488 41.4834597359983,2.18553126400531 41.4799772294811,2.18631692670658 41.4785547434097,2.18641513453656 41.4770588608483,2.18553126400545 41.4749495512132,2.18314153996869 41.4731835647735,2.18042445646282 41.4712703585024,2.17973700160701 41.4705344948991)",0,1886,999999,22143,14
316,"LINESTRING(-77.0107265585848 -12.0516433060832,-77.0097751075967 -12.0504547450002,-77.0096448258823 -12.0502240279659,-77.0095251076337 -12.0498953139185,-77.0094309105086 -12.04874790883,-77.0094062954737 -12.0472671104571,-77.0095013659116 -12.046846993708,-77.0099767919949 -12.0454108713763,-77.010945102089 -12.0423908161756,-77.0110507359127 -12.0421394303587,-77.0113394683572 -12.041839833258,-77.0119697501751 -12.0412268634005,-77.0126563700125 -12.0403762793622,-77.0129028489935 -12.0399182712952,-77.0130084828173 -12.0395945659901,-77.0130894687446 -12.0391227820179,-77.012976792703 -12.0384788127651,-77.0127866519683 -12.0378552581465,-77.012557778691 -12.0370081071339,-77.0122120892344 -12.0356466007563,-77.012014906162 -12.0349440796364,-77.0118811033699 -12.0337422131753,-77.0120008217401 -12.0327366359515,-77.0122191316373 -12.0318688061613,-77.0122578640818 -12.0311524999513,-77.0122332161911 -12.0308838846812,-77.0117965964572 -12.0292997378059,-77.0116592725099 -12.0288210479711,-77.0115712443388 -12.0286178629144,-77.0115078640469 -12.0284318967771,-77.0110888498879 -12.0275055079843,-77.0106066960513 -12.0264108378093,-77.0104623298512 -12.0261525492767,-77.0102475410789 -12.0258598220531,-77.0087675005319 -12.0243123865342,-77.005129159079 -12.0204690940696,-77.0047453561909 -12.0200902625425,-77.0045516942446 -12.019914622269,-77.0036397222547 -12.0191913964995,-77.0034002856372 -12.0189606525001,-77.0022735248723 -12.0174797541748,-77.002027045968 -12.0170561468973,-77.0018862008645 -12.0165808793587,-77.0018474684632 -12.0160022917274,-77.0020517396476 -12.0129750178782,-77.0021886608851 -12.0121546542585,-77.0023964073965 -12.0116656019937,-77.0029809146175 -12.0106564982994,-77.0059679710235 -12.0060359834566,-77.0079159540961 -12.0028880526621,-77.0081906020778 -12.0023748744357,-77.0083877852276 -12.001813477041,-77.0093373222732 -11.9983111392347,-77.0099639095318 -11.996119386909,-77.0108053930608 -11.9933246375063,-77.0109989128191 -11.9926947340125,-77.0110789410989 -11.9922426924175,-77.0111048647573 -11.9918071677799,-77.0110607942931 -11.9911935013896,-77.0108974742231 -11.9903186440263,-77.010710822683 -11.9897227251154,-77.0101508682413 -11.9888250405997,-77.0078269084292 -11.9867731404018,-77.0074946313585 -11.9864455725028,-77.0072768713184 -11.986123518197,-77.0070072635445 -11.9856087378585,-77.0067558025048 -11.984921517121,-77.0060032935594 -11.9827578015535,-77.0058347887682 -11.9822379428311,-77.0056222134592 -11.9815808669729,-77.0052651603468 -11.9806052222923,-77.0051614650032 -11.9803262716442,-77.0044844279154 -11.9788871544592,-77.0042640754495 -11.9785549475134,-77.004199265915 -11.9784484383007,-77.003211568478 -11.9771220842554,-77.0029211982569 -11.9767872705543,-77.002477900939 -11.9764449173139,-77.0005413919327 -11.9750602835197,-76.9998233022513 -11.9745454820789,-76.9970241486145 -11.9725287119777,-76.9968101690833 -11.972366576509,-76.9964462940107 -11.9720069083806,-76.9961506455123 -11.9716843189962,-76.9959004813973 -11.9713765609829,-76.9955896714378 -11.9709649804325,-76.994409755017 -11.9693509347954,-76.9937805544255 -11.9684906870355,-76.9930982886561 -11.9675711090075,-76.9925221531579 -11.9667924314475,-76.9917754511814 -11.9657912715081,-76.9908581828018 -11.9645157140396,-76.9889126661023 -11.9617349349548,-76.9878210409491 -11.9601738361048,-76.9871615173938 -11.9592393972691,-76.9865550589374 -11.9583976580559,-76.9864944131297 -11.9579267278432,-76.9866308662872 -11.9574780456298,-76.9874988599951 -11.9561431187064,-76.9885753237912 -11.954463326493)",2012,2014,999999,12578,66
306,"LINESTRING(2.13723440160379 41.3667217340756,2.13427766088668 41.365940963141,2.13017107655227 41.3648725245686,2.12726909028442 41.3644615819803,2.12521579811721 41.3649958068382,2.12409333173113 41.3653245584116,2.12299824257613 41.3653451053315,2.1165643811226 41.3627581221434,2.09285476920249 41.3539919472032,2.06426718243074 41.3503663370893,2.05439364280727 41.3492323517947,2.04452010322356 41.3480983467339,2.04296639605002 41.348438541046,2.03950292382703 41.3501394859489,2.03712666586841 41.3522271716623,2.03669880740915 41.3538731843505,2.03568264355428 41.3562819083803,2.03370379816928 41.3600955391363,2.03274111662657 41.3633068443546,2.03060182430977 41.3660062656317,2.02648368660346 41.3686152262002,2.02332823045248 41.3711839466971,2.02172376121459 41.3746756384763,2.01982378273959 41.3776886847265,2.01693573811139 41.3819023506944,2.01367331734883 41.3871188922124,2.00929871461671 41.3922964346821,2.00924523230452 41.3936204616279,2.00860344460938 41.3954259094703,2.00582236460548 41.3989564180935,2.00443182460353 41.4008419520941,2.0034691430734 41.4031285901337,2.00132985077977 41.4083307137139,2.0010089569322 41.4098549723345,2.00068806308462 41.4115797481678,2.00015324000114 41.412983601671,1.99876269999919 41.4147484030322,1.99790698308075 41.4165131564465,1.99450148160932 41.4302225100407,1.99311094160973 41.4346657569233,1.99091816698882 41.4378733797436,1.98765574621353 41.4394771317093,1.9818796569698 41.4424840598317,1.97888096332264 41.4442888745236,1.97556506023526 41.4455717524366,1.97000290024016 41.4499012781272,1.95919947411241 41.4588688045794,1.95566964180173 41.46095299982,1.95443954872357 41.4616744364151,1.95374427871624 41.4643997911082,1.9502827021999 41.4673564044899,1.94814340989115 41.4683983740889,1.94472054219204 41.4693601773105,1.94108374525715 41.4724859392591,1.9389444529703 41.4751377290824,1.93958624066545 41.4771813314122,1.94022802836065 41.4795053498771,1.9391583822063 41.4806272599956,1.93701908988484 41.4808676667812,1.93455890372854 41.480226580044,1.93124300065381 41.4799861708802,1.92701789833581 41.4795854869555)",0,1912,999999,27213,14
520,"LINESTRING(-0.10308028367038 51.5116637937463,-0.103253511314904 51.5084563588541,-0.103426738959428 51.5072339917983)",1863,1865,999999,494,69
1373,"LINESTRING(139.758029557967 35.6960461412046,139.755358739972 35.6959278301252,139.752955003791 35.6957503631821,139.751291812606 35.6955038806502)",1971,1980,999999,614,114
413,"LINESTRING(121.333139759818 31.1734516808165,121.332232047045 31.17468245857,121.32882600055 31.1728738696658,121.327759801751 31.1723842845673,121.328707499093 31.1710308630826,121.331661682365 31.1723813541883,121.334393746042 31.1741119172658,121.337993664154 31.1765259088356,121.340905330068 31.178638498051,121.343596181342 31.1808612055318,121.346598494524 31.1828062285418,121.352015580143 31.1844098642331,121.357308737264 31.1864932849442,121.362254341378 31.1881708979662,121.373094263598 31.1916123196356,121.377968799985 31.1932614100659,121.381119936106 31.1948655212822,121.385339475656 31.1973850346152,121.390726570139 31.2004487389122,121.393619590187 31.201785314456,121.397103675256 31.2028846647422,121.401681158071 31.2041529310416,121.403693493703 31.2053749826585,121.406857962579 31.2075835570891,121.408955566155 31.2090695502329,121.410427363961 31.2097601565259,121.412876773145 31.2102367382018,121.417639758791 31.2113099478971,121.421873144964 31.2121200643583,121.423403446403 31.2123819969427,121.424543636236 31.2127392976785,121.425403395124 31.2135496921113,121.42626192137 31.2148143750982,121.427123608155 31.2155787968461,121.428795594527 31.2163438516802,121.432747046378 31.2189954732717,121.435103521393 31.2206156409308,121.43646573748 31.2212358695175,121.438192226722 31.2217132521905,121.44025274532 31.2226209598128,121.44240010704 31.2231468827395,121.44730133803 31.2246255036396,121.450333345929 31.225626582847,121.451977714374 31.2257219804142,121.454653878989 31.2257935350476,121.458612789782 31.22581738783,121.462069778497 31.2257219804142,121.463775766713 31.225960768332,121.465523454698 31.2266254727898,121.470745483872 31.2288604956697,121.474763826486 31.2310648972348,121.47810679745 31.2326889162447,121.479859851516 31.2331113161935,121.481139402078 31.2331340094806,121.481819747235 31.2330384659528,121.482620690987 31.2329947603455,121.483667768646 31.2333804130516,121.485126763173 31.2341760064353,121.487176379497 31.2351110945414)",2016,2017,999999,17883,107
522,"LINESTRING(-0.0984309772822201 51.4944681740103,-0.0990805809353787 51.4924459448189,-0.0988640463797026 51.4902888014587,-0.0962656317533686 51.4865135549921,-0.0955727211752446 51.4831964733333,-0.0953561866195969 51.4785305761294,-0.0957892557309208 51.4760760686762,-0.0969585423176227 51.4744846141378,-0.100509709103193 51.4715982755332,-0.102025450978942 51.469089440133,-0.102198678609653 51.4669581705105,-0.10198214406779 51.4651235802276,-0.102025450978942 51.462749295067,-0.103194737565644 51.4593225521122,-0.103757727396527 51.4577305131273,-0.103671113670885 51.4554637857643,-0.102675054728707 51.4539525715051)",1862,1862,999999,4703,69
523,"LINESTRING(-0.176691410492566 51.5163541301315,-0.179537204140985 51.5180606137735,-0.18129642202004 51.5183503876678,-0.187194976129973 51.5187689466944,-0.192213921300294 51.5191875018848,-0.197957250300334 51.5203465577011,-0.205459797179458 51.5223426402534,-0.213634986217954 51.5244674061879,-0.22212062545978 51.5254653680886,-0.230761489811442 51.525755094859,-0.237229202641117 51.5253044079695,-0.242668896919753 51.5245990358964,-0.25233806176314 51.5221130394169,-0.258411256239299 51.519328562239,-0.266162570204841 51.5171903659946,-0.279347795012114 51.515201256113,-0.291414273484605 51.5146045062107,-0.294690602060143 51.514703965072,-0.307556184257862 51.5142563983352,-0.323298543551886 51.5130628659559,-0.336483768359159 51.5118195698065,-0.37731800999407 51.5060999702756,-0.400012578736067 51.5030658043823,-0.415675027601281 51.5026181234621,-0.423586162500953 51.5028170933064,-0.44220529826805 51.5051549237952,-0.455790075321346 51.5079402674633,-0.471772166003802 51.5095318159727,-0.484637748993805 51.5098799597936,-0.501418944219324 51.5090344630308,-0.514044795846473 51.5079402674633,-0.529822115915778 51.5075423714495,-0.552756416046236 51.5082884232505,-0.576489820694235 51.5099296942058,-0.593590657711445 51.5122671598695,-0.600862508976689 51.5136099050533)",1835,1838,999999,30198,69
1355,"LINESTRING(139.612662050644 35.7884283339889,139.619175854099 35.7858798732614,139.622000423757 35.7847108272325,139.624796171293 35.7831910416385,139.6265254996 35.7818349008367,139.628946559311 35.7802682955339,139.629321246804 35.7792628458735,139.629840045299 35.7777195730367,139.630833240742 35.7769307917206,139.632374143236 35.7761393340776)",1978,1987,999999,2324,114
1356,"LINESTRING(139.632415048512 35.7761215070258,139.634535682866 35.7750171323639,139.635090487427 35.7744195053225,139.635578819247 35.7739162536927,139.636524453662 35.7730416560948,139.637569797181 35.7723378350264,139.638555289318 35.7718421896335,139.640785672807 35.7713259649844,139.642572472637 35.770834948021,139.643808347556 35.770136372623)",1972,1983,999999,1255,114
112,"LINESTRING(-70.6233679259886 -33.4307004256519,-70.6228846103265 -33.4303777430963,-70.6223351567263 -33.4300041091837,-70.6217144776538 -33.4296601947148,-70.620930997524 -33.4291889023079,-70.6202492680679 -33.4288242713013,-70.6194505253352 -33.428471860308,-70.6187789709359 -33.4281916288642,-70.6177680842794 -33.4277781954973,-70.6171728428785 -33.4274767319553,-70.6165251963629 -33.4271547583197,-70.6160520557611 -33.4268575386097,-70.6155512935476 -33.4264509123944,-70.6152053412793 -33.4261324600871,-70.6148165322718 -33.4258522732658,-70.6143179539984 -33.4256654467704,-70.6137379752006 -33.4254488973614,-70.6132800972018 -33.4252748082359,-70.6128359266209 -33.4251049648578,-70.6124747117579 -33.4248969062507,-70.6120233058836 -33.4245966729612,-70.611687528684 -33.4243503980261,-70.6113212262866 -33.424061660996,-70.6108659490387 -33.4236646268516,-70.6104080710399 -33.4233079487407,-70.6096006973189 -33.4227489691831,-70.6089749307203 -33.4223455788729,-70.6084333582642 -33.4220028155112,-70.6080568807982 -33.421722563184,-70.6076091778681 -33.4213998472541,-70.6071282149215 -33.4210374455509,-70.6068992759263 -33.4208548549845,-70.6066245491221 -33.4204726874504,-70.6064062788323 -33.4202465801087,-70.6061010268303 -33.4200470025327,-70.6058568252321 -33.4199153660061,-70.6050235114167 -33.4196006900333,-70.604224768684 -33.4193076908407,-70.6027056099117 -33.4187187975556,-70.6015108721271 -33.4182389529047,-70.6009428243884 -33.4180096456589,-70.6004696837867 -33.4178652667203,-70.5997382873236 -33.4176656836709,-70.5985821742049 -33.4173471991379,-70.5972894721495 -33.4169989880397,-70.5960813256056 -33.4167059800682,-70.5950936859648 -33.416502147851,-70.5938775707749 -33.4162643430166,-70.5924461465263 -33.4159670860266,-70.5910270795984 -33.4156692651191,-70.5896604583257 -33.4153847457719,-70.5880612494531 -33.4150620062864,-70.586819180985 -33.4148157042883,-70.5857722818534 -33.4146076210367,-70.5851109025145 -33.4144377567915,-70.5840576873025 -33.4140555610037,-70.5831294841396 -33.4136810704599,-70.5814260649102 -33.4130143442457)",1974,1980,999999,4446,4
