id,section_id,line_id,created_at,updated_at,city_id
1170,2355,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1171,496,159,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1172,398,130,2017-11-21 00:00:00,2017-11-21 00:00:00,107
1173,542,116,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1174,1285,339,2017-11-21 00:00:00,2017-11-21 00:00:00,252
1175,3574,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1176,2365,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1177,2357,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1178,2363,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1179,2361,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1180,2358,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1181,2367,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1182,2362,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1183,2368,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1184,2364,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1185,2366,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1186,2382,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1187,2386,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1188,2384,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1189,2385,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1190,357,124,2017-11-21 00:00:00,2017-11-21 00:00:00,107
1191,353,139,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1192,2383,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1193,2392,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1194,2375,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1195,3017,614,2017-11-21 00:00:00,2017-11-21 00:00:00,23
1196,2372,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1197,2377,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1198,2371,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1199,2376,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1200,2373,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1201,2378,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1202,2380,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1203,1592,419,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1204,2374,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1205,1320,328,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1206,2389,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1207,2387,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1208,2381,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1209,2379,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1210,1870,484,2017-11-21 00:00:00,2017-11-21 00:00:00,21
1211,2390,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1212,2391,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1213,3390,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1214,3575,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1215,3019,615,2017-11-21 00:00:00,2017-11-21 00:00:00,23
1216,2404,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1217,2402,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1218,3391,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1219,3389,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1220,2401,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1221,399,130,2017-11-21 00:00:00,2017-11-21 00:00:00,107
1222,235,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1223,2403,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1224,237,103,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1225,1291,343,2017-11-21 00:00:00,2017-11-21 00:00:00,252
1226,3392,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1227,2393,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1228,2399,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1229,2394,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1230,3521,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1231,2395,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1232,2400,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1233,3304,317,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1234,3302,318,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1235,2405,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1236,2406,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1237,2396,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1238,262,101,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1239,1248,327,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1240,248,53,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1241,255,57,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1242,1607,464,2017-11-21 00:00:00,2017-11-21 00:00:00,67
1243,2397,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1244,2408,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1245,3022,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1246,3020,616,2017-11-21 00:00:00,2017-11-21 00:00:00,23
1247,3021,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1248,2411,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1249,3023,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1250,2410,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1251,251,55,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1252,2414,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1253,2416,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1254,282,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1255,435,151,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1256,604,181,2017-11-21 00:00:00,2017-11-21 00:00:00,15
1257,3028,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1258,2436,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1259,3027,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1260,2413,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1261,2449,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1262,2437,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1263,2450,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1264,2451,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1265,2452,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1266,2435,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1267,3026,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1268,3024,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1269,3033,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1270,3029,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1271,3025,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1272,436,151,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1273,349,139,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1274,2424,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1275,3031,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1276,2417,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1277,3030,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1278,2431,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1279,2420,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1280,3032,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1281,2421,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1282,2423,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1283,2426,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1284,2425,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1285,2430,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1286,2427,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1287,2428,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1288,3035,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1289,2432,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1290,2433,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1291,2419,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1292,548,116,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1293,1641,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1294,2434,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1295,2439,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1296,2447,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1297,2448,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1298,2444,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1299,2445,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1300,2442,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1301,2443,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1302,2438,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1303,2440,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1304,2446,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1305,2459,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1306,2441,592,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1307,348,121,2017-11-21 00:00:00,2017-11-21 00:00:00,107
1308,461,143,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1309,532,165,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1310,1646,441,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1311,2453,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1312,2458,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1313,2454,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1314,2455,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1315,2456,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1316,2464,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1317,2457,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1318,2467,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1319,2465,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1320,2466,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1321,2469,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1322,2468,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1323,2470,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1324,2471,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1325,2473,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1326,1538,431,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1327,2460,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1328,2463,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1329,2461,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1330,2472,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1331,2462,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1332,2510,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1333,2491,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1334,2496,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1335,3034,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1336,2511,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1337,789,210,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1338,790,146,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1339,2474,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1340,2478,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1341,2475,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1342,2476,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1343,2477,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1344,2479,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1345,2483,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1346,2480,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1347,2481,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1348,1250,334,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1349,2482,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1350,889,222,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1351,1251,334,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1352,2484,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1353,249,53,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1354,2485,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1355,1252,334,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1356,1253,334,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1357,561,144,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1358,2486,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1359,266,105,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1360,2488,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1361,2487,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1362,275,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1363,270,105,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1364,268,97,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1365,271,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1366,273,96,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1367,272,96,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1368,274,97,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1369,278,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1370,279,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1371,280,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1372,372,146,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1373,439,151,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1374,760,142,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1375,3036,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1376,2489,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1377,2490,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1378,2492,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1379,2493,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1380,2494,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1381,3037,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1382,2495,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1383,3043,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1384,3038,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1385,3042,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1386,3047,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1387,761,142,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1388,1254,334,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1389,762,142,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1390,882,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1391,276,112,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1392,1467,332,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1393,1704,436,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1394,3041,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1395,3048,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1396,3404,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1397,3619,368,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1398,22,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1399,25,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1400,6,6,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1401,9,6,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1402,11,8,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1403,29,10,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1404,15,8,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1405,16,8,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1406,17,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1407,18,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1408,20,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1409,23,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1410,24,9,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1411,28,10,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1412,27,10,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1413,239,95,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1414,203,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1415,3,5,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1416,429,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1417,1662,440,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1418,34,11,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1419,39,7,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1420,3040,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1421,3039,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1422,37,7,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1423,2500,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1424,2497,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1425,2498,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1426,2499,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1427,2504,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1428,104,49,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1431,200,99,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1432,220,100,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1433,240,95,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1434,199,96,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1435,241,95,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1436,243,105,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1437,2501,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1438,2503,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1439,2502,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1440,2505,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1441,2506,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1443,2507,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1444,2508,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1445,1468,332,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1446,1469,332,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1447,1102,138,2017-11-21 00:00:00,2017-11-21 00:00:00,107
1448,2509,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1449,1104,186,2017-11-21 00:00:00,2017-11-21 00:00:00,15
1450,610,177,2017-11-21 00:00:00,2017-11-21 00:00:00,15
1451,2516,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1452,1175,325,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1453,1153,324,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1454,2517,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1455,1122,308,2017-11-21 00:00:00,2017-11-21 00:00:00,258
1456,1135,310,2017-11-21 00:00:00,2017-11-21 00:00:00,258
1457,620,188,2017-11-21 00:00:00,2017-11-21 00:00:00,15
1458,2518,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1459,2512,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1460,2513,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1461,1133,305,2017-11-21 00:00:00,2017-11-21 00:00:00,263
1462,2531,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1463,1128,305,2017-11-21 00:00:00,2017-11-21 00:00:00,263
1464,1159,83,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1465,2514,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1466,1131,305,2017-11-21 00:00:00,2017-11-21 00:00:00,263
1467,1199,333,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1468,1160,83,2017-11-21 00:00:00,2017-11-21 00:00:00,14
1469,1137,309,2017-11-21 00:00:00,2017-11-21 00:00:00,258
1470,2529,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1471,2515,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1472,2530,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1473,2532,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1474,2533,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1475,3044,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1476,2519,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1477,2524,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1478,2520,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1479,2521,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1480,2528,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1481,2522,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1482,2525,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1483,2523,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1484,2527,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1485,2526,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1486,98,47,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1487,228,107,2017-11-21 00:00:00,2017-11-21 00:00:00,126
1488,3045,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1489,3046,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1490,123,43,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1491,3052,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1492,1823,365,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1493,786,115,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1494,428,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1495,2534,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1496,2537,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1497,2535,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1498,2536,590,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1499,3049,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1501,3051,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1502,41,8,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1503,3408,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1504,3050,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1505,32,10,2017-11-21 00:00:00,2017-11-21 00:00:00,1
1506,3405,322,2017-11-21 00:00:00,2017-11-21 00:00:00,266
1507,3056,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1508,3059,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1510,1707,357,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1511,1710,357,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1512,1714,357,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1513,1810,422,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1514,1715,405,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1515,1718,358,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1516,2388,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1517,852,200,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1518,2544,576,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1519,853,200,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1520,1825,365,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1521,2539,584,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1522,3053,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1523,2545,577,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1524,2542,576,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1525,995,242,2017-11-21 00:00:00,2017-11-21 00:00:00,79
1526,2549,578,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1527,1021,252,2017-11-21 00:00:00,2017-11-21 00:00:00,87
1528,722,116,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1529,424,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1530,319,115,2017-11-21 00:00:00,2017-11-21 00:00:00,69
1531,430,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1532,162,42,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1533,161,42,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1534,128,43,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1535,160,42,2017-11-21 00:00:00,2017-11-21 00:00:00,4
1536,427,145,2017-11-21 00:00:00,2017-11-21 00:00:00,110
1537,202,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1538,1022,252,2017-11-21 00:00:00,2017-11-21 00:00:00,87
1539,1023,253,2017-11-21 00:00:00,2017-11-21 00:00:00,87
1540,2359,345,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1541,2418,591,2017-11-21 00:00:00,2017-11-21 00:00:00,267
1542,2546,577,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1543,2543,576,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1544,2550,578,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1545,2540,585,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1546,3544,367,2017-11-21 00:00:00,2017-11-21 00:00:00,95
1547,2538,589,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1548,2541,576,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1549,1168,325,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1550,3054,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1551,2547,577,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1552,3055,316,2017-11-21 00:00:00,2017-11-21 00:00:00,265
1553,110,50,2017-11-21 00:00:00,2017-11-21 00:00:00,78
1554,1169,325,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1555,206,99,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1556,205,99,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1557,213,100,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1558,222,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1559,207,99,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1560,223,102,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1561,221,104,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1562,224,101,2017-11-21 00:00:00,2017-11-21 00:00:00,71
1563,1210,326,2017-11-21 00:00:00,2017-11-21 00:00:00,114
1564,2548,578,2017-11-21 00:00:00,2017-11-21 00:00:00,70
1565,2334,286,2017-11-21 00:00:00,2017-11-21 00:00:00,106
